count,sendLat,sendLon,receiveLat,receiveLon
2,49.74578169999999, 6.6884495,35.90232, 14.4847432
1,49.8938345, 10.886138,35.90232, 14.4847432
2,49.9926403, 8.241555199999999,35.90232, 14.4847432
4,50.08062450000001, 8.216681300000001,35.90232, 14.4847432
2,50.5804673, 8.6771403,35.90232, 14.4847432
1,50.9281625, 6.9288193,35.90232, 14.4847432
2,50.9295513, 11.5898195,35.90232, 14.4847432
1,51.5408116, 9.9374005,35.90232, 14.4847432
2,51.5743612, 7.025983,35.90232, 14.4847432
3,52.133335, 9.9755434,35.90232, 14.4847432
2,52.1398351, 11.6460902,35.90232, 14.4847432
2,52.4543245, 13.2934768,35.90232, 14.4847432
6,53.0726354, 8.7938194,35.90232, 14.4847432
2,53.10675800000001, 8.852039999999999,35.90232, 14.4847432
3,54.0755448, 12.1035044,35.90232, 14.4847432
3,47.6586849, 9.433766300000002,50.8471422, 5.686401699999999
1,47.6676017, 9.1717968,52.3419845, 4.8597815
3,47.689426, 9.1868777,50.8471422, 5.686401699999999
1,47.689426, 9.1868777,51.81670099999999, 5.865272
1,47.689426, 9.1868777,51.91752, 4.525585
5,47.689426, 9.1868777,52.0901527, 5.1226018
1,47.689426, 9.1868777,52.1571485, 4.485209
1,47.689426, 9.1868777,52.3337568, 4.8657199
1,47.689426, 9.1868777,53.2192634, 6.562987199999999
1,47.9809637, 7.892723900000001,51.9890336, 5.9494131
1,47.9809637, 7.892723900000001,52.1035423, 5.1331527
3,47.9935441, 7.845949599999999,50.8471422, 5.686401699999999
1,47.9935441, 7.845949599999999,51.9845558, 5.6657696
2,47.9935441, 7.845949599999999,51.9913138, 5.9613061
1,47.9935441, 7.845949599999999,52.0901527, 5.1226018
4,47.9935441, 7.845949599999999,52.3337568, 4.8657199
1,47.9935441, 7.845949599999999,53.2192634, 6.562987199999999
6,48.0513994, 8.2075838,53.240174, 6.531685
1,48.0883201, 9.239519999999999,52.16743899999999, 4.471286
1,48.0940233, 9.7878866,53.240174, 6.531685
5,48.14966, 11.5678602,51.44860980000001, 5.4907148
4,48.14966, 11.5678602,51.9845558, 5.6657696
4,48.14966, 11.5678602,52.0021256, 4.3732982
5,48.14966, 11.5678602,52.0901527, 5.1226018
2,48.14966, 11.5678602,52.1571485, 4.485209
3,48.14966, 11.5678602,52.23979740000001, 6.8499883
1,48.14966, 11.5678602,53.2192634, 6.562987199999999
13,48.1504827, 11.5802362,50.8471422, 5.686401699999999
2,48.1504827, 11.5802362,52.0901527, 5.1226018
4,48.1504827, 11.5802362,52.1571485, 4.485209
4,48.1504827, 11.5802362,52.3337568, 4.8657199
1,48.1504827, 11.5802362,52.35581819999999, 4.955726299999999
4,48.1504827, 11.5802362,53.2192634, 6.562987199999999
1,48.1548093, 11.5561072,51.5904489, 4.7955139
2,48.1548093, 11.5561072,51.9102451, 4.4627881
1,48.1548093, 11.5561072,51.9890336, 5.9494131
1,48.1548093, 11.5561072,52.3457079, 4.9162358
3,48.1548093, 11.5561072,52.4995467, 6.0799891
2,48.1548093, 11.5561072,53.2112274, 5.7973797
1,48.3326315, 10.8963989,52.0901527, 5.1226018
4,48.3326315, 10.8963989,52.23979740000001, 6.8499883
7,48.355878, 10.905565,52.0670253, 4.323523499999999
1,48.39557, 11.73078,51.4498796, 5.4932817
2,48.39557, 11.73078,51.9913138, 5.9613061
1,48.409, 9.997426,51.4498796, 5.4932817
2,48.4222305, 9.955582,52.23979740000001, 6.8499883
2,48.4222305, 9.955582,52.3337568, 4.8657199
2,48.4579762, 8.943797199999999,51.9913138, 5.9613061
1,48.458828, 7.942094999999999,52.22068179999999, 6.8864939
4,48.4818401, 9.1870738,51.6885178, 5.2866376
1,48.4818401, 9.1870738,51.9890336, 5.9494131
3,48.4818401, 9.1870738,52.22068179999999, 6.8864939
3,48.5294782, 9.043773999999999,52.0901527, 5.1226018
6,48.5294782, 9.043773999999999,52.3337568, 4.8657199
2,48.5294782, 9.043773999999999,53.2192634, 6.562987199999999
2,48.5562293, 12.1978003,50.85413459999999, 5.6718614
2,48.5677779, 13.4527974,52.1571485, 4.485209
2,48.62942, 9.341930000000001,51.9890336, 5.9494131
8,48.7117184, 9.211793,51.9845558, 5.6657696
9,48.7420025, 9.1007593,52.3457079, 4.9162358
4,48.7420025, 9.1007593,53.240174, 6.531685
2,48.7668616, 11.432068,52.0670253, 4.323523499999999
1,48.78164719999999, 9.1724985,51.44860980000001, 5.4907148
2,48.78164719999999, 9.1724985,52.0021256, 4.3732982
1,48.78164719999999, 9.1724985,52.0901527, 5.1226018
1,48.78164719999999, 9.1724985,52.35581819999999, 4.955726299999999
2,48.78467, 9.17435,53.240174, 6.531685
1,48.7932294, 9.7937686,51.9838506, 5.8938868
2,48.7932294, 9.7937686,52.08164, 4.319411
3,48.8295332, 12.9545917,51.9102451, 4.4627881
6,48.8785888, 8.717279699999999,52.0670253, 4.323523499999999
3,48.8785888, 8.717279699999999,53.240174, 6.531685
2,48.8888993, 11.1897339,52.0818992, 5.176092199999999
2,48.9090152, 9.1841507,52.1035423, 5.1331527
1,48.9992339, 12.0931658,51.81670099999999, 5.865272
1,48.9992339, 12.0931658,52.22068179999999, 6.8864939
2,48.9992339, 12.0931658,53.2192634, 6.562987199999999
3,49.002833, 12.095995,53.240174, 6.531685
3,49.0119199, 8.4170303,51.44860980000001, 5.4907148
2,49.0119199, 8.4170303,52.23979740000001, 6.8499883
2,49.0119199, 8.4170303,53.2192634, 6.562987199999999
4,49.1250407, 9.204139699999999,51.5904489, 4.7955139
3,49.1250407, 9.204139699999999,51.6885178, 5.2866376
3,49.1250407, 9.204139699999999,51.9102451, 4.4627881
3,49.1250407, 9.204139699999999,52.0670253, 4.323523499999999
1,49.1250407, 9.204139699999999,52.4995467, 6.0799891
4,49.2357768, 6.9756908,52.22068179999999, 6.8864939
1,49.2550284, 7.040975,51.4498796, 5.4932817
1,49.2550284, 7.040975,52.3337568, 4.8657199
3,49.3561038, 9.1520834,51.4497724, 3.5895652
1,49.4191402, 8.670249199999999,51.81670099999999, 5.865272
1,49.4191402, 8.670249199999999,51.9890336, 5.9494131
1,49.4191402, 8.670249199999999,52.0901527, 5.1226018
6,49.4191402, 8.670249199999999,52.1571485, 4.485209
1,49.4191402, 8.670249199999999,52.3337568, 4.8657199
2,49.4191402, 8.670249199999999,52.35581819999999, 4.955726299999999
1,49.4191402, 8.670249199999999,53.2192634, 6.562987199999999
2,49.4469475, 7.7583127,51.9102451, 4.4627881
2,49.4529295, 11.0924882,52.3457079, 4.9162358
7,49.48371059999999, 8.4622333,50.8471422, 5.686401699999999
3,49.48371059999999, 8.4622333,51.5652289, 5.0516705
2,49.48371059999999, 8.4622333,51.81670099999999, 5.865272
7,49.48371059999999, 8.4622333,51.91752, 4.525585
1,49.48371059999999, 8.4622333,52.0901527, 5.1226018
3,49.48371059999999, 8.4622333,52.3337568, 4.8657199
11,49.48371059999999, 8.4622333,53.2192634, 6.562987199999999
1,49.5978804, 11.0045507,51.81670099999999, 5.865272
2,49.5978804, 11.0045507,51.91752, 4.525585
5,49.5978804, 11.0045507,52.0901527, 5.1226018
3,49.5978804, 11.0045507,52.1571485, 4.485209
4,49.5978804, 11.0045507,53.2192634, 6.562987199999999
1,49.634876, 8.345132999999999,51.4498796, 5.4932817
4,49.634876, 8.345132999999999,51.6885178, 5.2866376
4,49.74578169999999, 6.6884495,50.8471422, 5.686401699999999
1,49.74578169999999, 6.6884495,51.9845558, 5.6657696
1,49.7677022, 6.628675899999999,51.9102451, 4.4627881
1,49.787609, 9.932649,53.2112274, 5.7973797
3,49.787609, 9.932649,53.240174, 6.531685
2,49.7881814, 9.93526,52.3337568, 4.8657199
1,49.7881814, 9.93526,52.35581819999999, 4.955726299999999
5,49.7881814, 9.93526,53.2192634, 6.562987199999999
1,49.8672694, 8.6381765,52.08164, 4.319411
1,49.8672694, 8.6381765,52.3457079, 4.9162358
6,49.8748277, 8.6563281,51.44860980000001, 5.4907148
1,49.8748277, 8.6563281,51.81670099999999, 5.865272
5,49.8938345, 10.886138,51.81670099999999, 5.865272
5,49.8938345, 10.886138,53.2192634, 6.562987199999999
2,49.9288196, 11.585831,51.91752, 4.525585
2,49.9288196, 11.585831,52.3337568, 4.8657199
1,49.9711961, 9.160562299999999,51.4498796, 5.4932817
4,49.9711961, 9.160562299999999,51.9102451, 4.4627881
1,49.9926403, 8.241555199999999,50.85413459999999, 5.6718614
2,49.9926403, 8.241555199999999,52.0901527, 5.1226018
2,49.9926403, 8.241555199999999,52.1571485, 4.485209
4,49.9926403, 8.241555199999999,53.2192634, 6.562987199999999
2,49.99715699999999, 8.279078,51.9838506, 5.8938868
1,49.99715699999999, 8.279078,52.08361420000001, 4.3296269
1,50.0124097, 8.0504294,51.5652289, 5.0516705
1,50.08062450000001, 8.216681300000001,52.08361420000001, 4.3296269
2,50.1071094, 8.7648809,51.43976439999999, 5.47492
1,50.1270675, 8.6677635,51.5652289, 5.0516705
2,50.1270675, 8.6677635,51.91752, 4.525585
2,50.1270675, 8.6677635,52.3337568, 4.8657199
2,50.1270675, 8.6677635,52.35581819999999, 4.955726299999999
4,50.1270675, 8.6677635,53.2192634, 6.562987199999999
4,50.1286856, 8.6916861,51.9102451, 4.4627881
5,50.1286856, 8.6916861,52.3457079, 4.9162358
2,50.1329541, 8.680820299999999,52.35581819999999, 4.955726299999999
1,50.264743, 10.9513283,52.0670253, 4.323523499999999
2,50.264743, 10.9513283,52.0818992, 5.176092199999999
1,50.32534039999999, 11.9409205,52.3457079, 4.9162358
2,50.4003254, 7.613506600000001,51.91752, 4.525585
5,50.5653848, 9.688258,51.6885178, 5.2866376
2,50.5804673, 8.6771403,52.0901527, 5.1226018
2,50.7267715, 7.0865227,51.91752, 4.525585
1,50.7267715, 7.0865227,51.9845558, 5.6657696
1,50.7267715, 7.0865227,52.1571485, 4.485209
2,50.7267715, 7.0865227,52.35581819999999, 4.955726299999999
1,50.7800778, 6.065686899999999,50.8471422, 5.686401699999999
12,50.7800778, 6.065686899999999,52.0021256, 4.3732982
1,50.7800778, 6.065686899999999,52.3337568, 4.8657199
1,50.8106859, 8.7741641,50.8471422, 5.686401699999999
3,50.8106859, 8.7741641,51.81670099999999, 5.865272
3,50.8106859, 8.7741641,52.0670253, 4.323523499999999
2,50.8106859, 8.7741641,52.0901527, 5.1226018
6,50.8106859, 8.7741641,52.3337568, 4.8657199
4,50.8106859, 8.7741641,53.2192634, 6.562987199999999
7,50.83407690000001, 6.9055117,51.4498796, 5.4932817
3,50.9181602, 13.3408434,52.0021256, 4.3732982
1,50.91829, 11.56868,53.240174, 6.531685
1,50.9214879, 6.9634328,52.08361420000001, 4.3296269
1,50.9214879, 6.9634328,52.3419845, 4.8597815
1,50.9214879, 6.9634328,52.3457079, 4.9162358
3,50.9243991, 6.9491369,51.4498796, 5.4932817
1,50.9243991, 6.9491369,52.0818992, 5.176092199999999
2,50.9243991, 6.9491369,53.2192634, 6.562987199999999
3,50.9281625, 6.9288193,51.91752, 4.525585
1,50.9281625, 6.9288193,52.0818992, 5.176092199999999
6,50.9281625, 6.9288193,52.1571485, 4.485209
1,50.9281625, 6.9288193,52.35581819999999, 4.955726299999999
2,50.9281625, 6.9288193,53.2192634, 6.562987199999999
2,50.9295513, 11.5898195,51.91752, 4.525585
3,50.9295513, 11.5898195,52.3337568, 4.8657199
1,50.9295513, 11.5898195,53.2192634, 6.562987199999999
1,50.9354425, 6.869907100000001,53.240174, 6.531685
2,50.9745958, 11.3290373,51.44860980000001, 5.4907148
2,50.9745958, 11.3290373,51.91752, 4.525585
2,50.9745958, 11.3290373,52.0901527, 5.1226018
2,50.9745958, 11.3290373,52.35581819999999, 4.955726299999999
4,50.9847913, 11.0414951,51.6885178, 5.2866376
1,50.991332, 11.009202,51.5652289, 5.0516705
1,51.02927340000001, 13.7289964,51.44860980000001, 5.4907148
1,51.02927340000001, 13.7289964,51.81670099999999, 5.865272
2,51.02927340000001, 13.7289964,52.0021256, 4.3732982
3,51.02927340000001, 13.7289964,52.1571485, 4.485209
2,51.02927340000001, 13.7289964,52.35581819999999, 4.955726299999999
1,51.1888113, 6.794503,50.8471422, 5.686401699999999
1,51.1888113, 6.794503,51.81670099999999, 5.865272
1,51.1888113, 6.794503,52.0901527, 5.1226018
1,51.1888113, 6.794503,53.2192634, 6.562987199999999
3,51.1981863, 6.6934406,51.4498796, 5.4932817
1,51.245, 7.149500000000001,52.0021256, 4.3732982
3,51.3166793, 6.570639700000001,52.3457079, 4.9162358
2,51.322819, 9.5073531,52.0670253, 4.323523499999999
1,51.332716, 12.366783,52.08164, 4.319411
1,51.3333083, 12.3679259,52.3419845, 4.8597815
1,51.3385738, 12.3784615,51.81670099999999, 5.865272
1,51.3385738, 12.3784615,51.9890336, 5.9494131
4,51.3385738, 12.3784615,52.0901527, 5.1226018
2,51.3385738, 12.3784615,52.35581819999999, 4.955726299999999
2,51.3385738, 12.3784615,53.2192634, 6.562987199999999
2,51.36834, 7.68736,51.9102451, 4.4627881
1,51.3874497, 7.0045275,51.9219981, 4.4716873
1,51.44566589999999, 7.261609300000001,52.0021256, 4.3732982
3,51.44566589999999, 7.261609300000001,52.0901527, 5.1226018
2,51.44566589999999, 7.261609300000001,52.23979740000001, 6.8499883
4,51.44566589999999, 7.261609300000001,53.2192634, 6.562987199999999
1,51.4569854, 7.0234659,51.4498796, 5.4932817
1,51.4639635, 7.005545799999999,51.44860980000001, 5.4907148
6,51.4639635, 7.005545799999999,51.81670099999999, 5.865272
1,51.4861319, 11.9695315,51.81670099999999, 5.865272
1,51.4861319, 11.9695315,53.2192634, 6.562987199999999
1,51.4892189, 7.4057948,52.0670253, 4.323523499999999
1,51.4910717, 11.9569042,51.43976439999999, 5.47492
1,51.4921902, 7.4141362,51.81670099999999, 5.865272
1,51.4921902, 7.4141362,52.35581819999999, 4.955726299999999
3,51.4921902, 7.4141362,53.2192634, 6.562987199999999
2,51.49791, 10.80951,52.4995467, 6.0799891
4,51.5011077, 7.1350327,52.0670253, 4.323523499999999
2,51.50622329999999, 7.4567986,52.3457079, 4.9162358
3,51.5408116, 9.9374005,51.9845558, 5.6657696
2,51.5408116, 9.9374005,52.0901527, 5.1226018
2,51.5408116, 9.9374005,52.1571485, 4.485209
2,51.5408116, 9.9374005,52.35581819999999, 4.955726299999999
9,51.5408116, 9.9374005,53.2192634, 6.562987199999999
4,51.7065349, 8.771579599999999,52.0818992, 5.176092199999999
2,51.766987, 14.32695,51.44860980000001, 5.4907148
1,51.7932873, 6.142871599999999,51.4498796, 5.4932817
2,51.7932873, 6.142871599999999,51.9890336, 5.9494131
2,51.7932873, 6.142871599999999,52.0670253, 4.323523499999999
1,51.80454, 10.33415,53.2192634, 6.562987199999999
1,51.963581, 7.6132548,50.8471422, 5.686401699999999
50,51.963581, 7.6132548,51.81670099999999, 5.865272
2,51.963581, 7.6132548,51.91752, 4.525585
3,51.963581, 7.6132548,52.1571485, 4.485209
7,51.963581, 7.6132548,52.3337568, 4.8657199
3,51.963581, 7.6132548,53.2192634, 6.562987199999999
2,51.9683231, 7.5953971,53.240174, 6.531685
1,52.016856, 8.9057028,51.9845558, 5.6657696
2,52.0367238, 8.4952413,50.8471422, 5.686401699999999
1,52.0367238, 8.4952413,51.5652289, 5.0516705
1,52.0367238, 8.4952413,51.81670099999999, 5.865272
1,52.0367238, 8.4952413,52.35581819999999, 4.955726299999999
1,52.0367238, 8.4952413,53.2192634, 6.562987199999999
3,52.044595, 8.493621,51.9102451, 4.4627881
2,52.044595, 8.493621,52.0670253, 4.323523499999999
2,52.133335, 9.9755434,51.5652289, 5.0516705
1,52.133335, 9.9755434,51.81670099999999, 5.865272
1,52.1416286, 11.67546,50.85413459999999, 5.6718614
6,52.1465536, 9.950388,52.0818992, 5.176092199999999
4,52.1465536, 9.950388,52.3457079, 4.9162358
1,52.2577323, 10.5027573,52.08164, 4.319411
1,52.2711024, 8.0447914,50.8471422, 5.686401699999999
2,52.2711024, 8.0447914,51.81670099999999, 5.865272
1,52.27398729999999, 10.5289182,52.0021256, 4.3732982
1,52.27398729999999, 10.5289182,52.3337568, 4.8657199
1,52.2824375, 8.0249352,51.9219981, 4.4716873
1,52.2824375, 8.0249352,52.08361420000001, 4.3296269
3,52.2824375, 8.0249352,52.22068179999999, 6.8864939
1,52.2824375, 8.0249352,53.240174, 6.531685
2,52.31893090000001, 13.6289017,51.9890336, 5.9494131
1,52.31893090000001, 13.6289017,52.4995467, 6.0799891
3,52.34215099999999, 14.5542827,51.91752, 4.525585
1,52.34215099999999, 14.5542827,52.0901527, 5.1226018
3,52.34215099999999, 14.5542827,52.3337568, 4.8657199
8,52.34215099999999, 14.5542827,53.2192634, 6.562987199999999
1,52.3539633, 9.7245098,51.6885178, 5.2866376
2,52.3539633, 9.7245098,52.0818992, 5.176092199999999
2,52.3539633, 9.7245098,53.2112274, 5.7973797
2,52.3539633, 9.7245098,53.240174, 6.531685
1,52.3776584, 9.7541332,52.35581819999999, 4.955726299999999
1,52.3776584, 9.7541332,53.240174, 6.531685
1,52.3829641, 9.7196989,51.81670099999999, 5.865272
2,52.3829641, 9.7196989,52.0901527, 5.1226018
1,52.4010314, 13.0119098,51.5652289, 5.0516705
2,52.4010314, 13.0119098,51.91752, 4.525585
1,52.4010314, 13.0119098,51.9845558, 5.6657696
2,52.4010314, 13.0119098,52.0901527, 5.1226018
2,52.4010314, 13.0119098,52.1571485, 4.485209
1,52.4010314, 13.0119098,52.23979740000001, 6.8499883
2,52.4010314, 13.0119098,52.35581819999999, 4.955726299999999
5,52.4010314, 13.0119098,53.2192634, 6.562987199999999
1,52.411708, 12.5369419,51.4498796, 5.4932817
1,52.4543245, 13.2934768,50.8471422, 5.686401699999999
1,52.4543245, 13.2934768,51.44860980000001, 5.4907148
2,52.4543245, 13.2934768,51.5652289, 5.0516705
5,52.4543245, 13.2934768,51.81670099999999, 5.865272
1,52.4543245, 13.2934768,51.91752, 4.525585
3,52.4543245, 13.2934768,52.1571485, 4.485209
4,52.4543245, 13.2934768,52.3337568, 4.8657199
9,52.4543245, 13.2934768,52.35581819999999, 4.955726299999999
2,52.4543245, 13.2934768,53.2192634, 6.562987199999999
2,52.4854412, 13.3378513,50.85413459999999, 5.6718614
5,52.4854412, 13.3378513,51.9102451, 4.4627881
9,52.4854412, 13.3378513,52.0670253, 4.323523499999999
9,52.4854412, 13.3378513,52.3457079, 4.9162358
1,52.4854412, 13.3378513,53.2120106, 5.798892299999999
1,52.4854412, 13.3378513,53.240174, 6.531685
2,52.4932009, 13.5254933,51.9102451, 4.4627881
1,52.4932009, 13.5254933,51.9890336, 5.9494131
2,52.4932009, 13.5254933,52.0670253, 4.323523499999999
3,52.4932009, 13.5254933,52.0818992, 5.176092199999999
4,52.4932009, 13.5254933,52.08361420000001, 4.3296269
5,52.4932009, 13.5254933,52.3457079, 4.9162358
2,52.5087871, 13.328079,51.9102451, 4.4627881
1,52.5125322, 13.3269446,51.44860980000001, 5.4907148
4,52.5125322, 13.3269446,52.0021256, 4.3732982
3,52.5125322, 13.3269446,52.23979740000001, 6.8499883
1,52.5125322, 13.3269446,53.2192634, 6.562987199999999
1,52.516729, 13.4036657,52.3695664, 4.9021558
3,52.517883, 13.3936551,50.8471422, 5.686401699999999
2,52.517883, 13.3936551,52.0901527, 5.1226018
4,52.517883, 13.3936551,52.3337568, 4.8657199
6,52.517883, 13.3936551,52.35581819999999, 4.955726299999999
2,52.53853969999999, 13.3843748,52.3457079, 4.9162358
2,52.545175, 13.351628,51.6885178, 5.2866376
1,53.0726354, 8.7938194,51.81670099999999, 5.865272
1,53.0726354, 8.7938194,52.08361420000001, 4.3296269
2,53.0726354, 8.7938194,52.3457079, 4.9162358
1,53.0726354, 8.7938194,53.2192634, 6.562987199999999
8,53.0726354, 8.7938194,53.240174, 6.531685
2,53.10675800000001, 8.852039999999999,50.8471422, 5.686401699999999
1,53.10675800000001, 8.852039999999999,52.0901527, 5.1226018
1,53.10675800000001, 8.852039999999999,52.1571485, 4.485209
1,53.10675800000001, 8.852039999999999,52.3337568, 4.8657199
2,53.10675800000001, 8.852039999999999,52.35581819999999, 4.955726299999999
12,53.10675800000001, 8.852039999999999,53.2192634, 6.562987199999999
3,53.1474921, 8.1817645,52.1571485, 4.485209
9,53.1474921, 8.1817645,53.2192634, 6.562987199999999
1,53.16771689999999, 8.6542654,52.35581819999999, 4.955726299999999
2,53.3677983, 7.182168899999999,52.22068179999999, 6.8864939
4,53.3677983, 7.182168899999999,53.240174, 6.531685
1,53.4613915, 9.969595199999999,51.44860980000001, 5.4907148
3,53.4613915, 9.969595199999999,52.0021256, 4.3732982
1,53.4613915, 9.969595199999999,52.23979740000001, 6.8499883
1,53.53977, 8.582049999999999,52.0021256, 4.3732982
1,53.53977, 8.582049999999999,53.2112274, 5.7973797
1,53.5403186, 10.0050323,52.0901527, 5.1226018
3,53.5479279, 8.0882846,51.9102451, 4.4627881
5,53.5479279, 8.0882846,53.240174, 6.531685
4,53.5563757, 10.0226233,51.9102451, 4.4627881
2,53.5563757, 10.0226233,52.3457079, 4.9162358
1,53.5563757, 10.0226233,53.240174, 6.531685
7,53.5665641, 9.984619499999999,51.91752, 4.525585
7,53.5665641, 9.984619499999999,52.1571485, 4.485209
1,53.5665641, 9.984619499999999,52.35581819999999, 4.955726299999999
2,53.57066469999999, 9.9986033,51.9219981, 4.4716873
1,53.57066469999999, 9.9986033,52.3695664, 4.9021558
1,53.57066469999999, 9.9986033,53.240174, 6.531685
3,53.5783683, 9.728183099999999,51.4498796, 5.4932817
1,53.8914164, 11.4451701,53.2120106, 5.798892299999999
1,54.0912804, 12.1447104,52.08164, 4.319411
1,54.095094, 13.3746059,52.0901527, 5.1226018
1,54.095094, 13.3746059,53.2192634, 6.562987199999999
3,54.195376, 9.121792,52.26050679999999, 6.7828952
4,54.3277997, 10.1290716,52.08164, 4.319411
1,54.33893089999999, 13.0741226,53.240174, 6.531685
3,54.3460549, 10.1147022,51.81670099999999, 5.865272
1,54.3460549, 10.1147022,52.3337568, 4.8657199
1,54.7766669, 9.4582135,51.81670099999999, 5.865272
2,47.689426, 9.1868777,58.16383199999999, 8.002964
7,47.689426, 9.1868777,59.9399586, 10.7217496
3,47.689426, 9.1868777,60.3878586, 5.3217549
1,47.689426, 9.1868777,60.42293759999999, 5.3024087
1,47.689426, 9.1868777,69.6798027, 18.9712161
2,47.7159007, 10.31402,59.66445879999999, 9.6442426
3,47.7159007, 10.31402,59.92108909999999, 10.7333919
1,47.77975, 9.61359,63.42688219999999, 10.3915949
2,47.8098438, 9.6447194,69.6798027, 18.9712161
3,47.8141717, 9.6532079,60.3878586, 5.3217549
1,47.9809637, 7.892723900000001,59.92108909999999, 10.7333919
1,47.98887, 7.8721,59.93236899999999, 10.714164
4,47.9935441, 7.845949599999999,59.66626549999999, 10.7678837
3,47.9935441, 7.845949599999999,59.9399586, 10.7217496
2,47.9935441, 7.845949599999999,59.9667545, 10.7318192
8,47.9935441, 7.845949599999999,60.3878586, 5.3217549
3,47.9935441, 7.845949599999999,63.41949899999999, 10.4020771
10,47.9935441, 7.845949599999999,69.6798027, 18.9712161
9,48.14966, 11.5678602,58.16383199999999, 8.002964
3,48.14966, 11.5678602,59.9399586, 10.7217496
3,48.14966, 11.5678602,59.9667545, 10.7318192
3,48.14966, 11.5678602,60.3878586, 5.3217549
28,48.14966, 11.5678602,63.41949899999999, 10.4020771
15,48.1504827, 11.5802362,59.9399586, 10.7217496
14,48.1504827, 11.5802362,60.3878586, 5.3217549
1,48.1504827, 11.5802362,63.41949899999999, 10.4020771
3,48.1504827, 11.5802362,69.6798027, 18.9712161
2,48.1548093, 11.5561072,59.9484015, 10.7685565
2,48.3326315, 10.8963989,59.3688341, 10.4415883
11,48.3326315, 10.8963989,59.9399586, 10.7217496
7,48.3326315, 10.8963989,60.3878586, 5.3217549
2,48.3326315, 10.8963989,62.14790900000001, 6.082571499999999
3,48.355878, 10.905565,62.73659829999999, 7.1093193
2,48.39557, 11.73078,60.881183, 11.536546
1,48.4222305, 9.955582,60.3878586, 5.3217549
4,48.4222305, 9.955582,63.41949899999999, 10.4020771
9,48.5294782, 9.043773999999999,59.9399586, 10.7217496
1,48.5294782, 9.043773999999999,60.3878586, 5.3217549
1,48.5294782, 9.043773999999999,69.6798027, 18.9712161
10,48.682042, 10.1544771,63.42688219999999, 10.3915949
1,48.7117184, 9.211793,59.66626549999999, 10.7678837
2,48.7420025, 9.1007593,59.92108909999999, 10.7333919
2,48.7668616, 11.432068,59.92108909999999, 10.7333919
3,48.78164719999999, 9.1724985,59.9399586, 10.7217496
9,48.78164719999999, 9.1724985,63.41949899999999, 10.4020771
2,48.7914649, 9.8296029,58.93729899999999, 5.697201
3,48.7914649, 9.8296029,59.3688341, 10.4415883
1,48.7932294, 9.7937686,59.92108909999999, 10.7333919
2,48.8295332, 12.9545917,62.73659829999999, 7.1093193
1,48.883707, 9.1960216,59.936415, 10.703865
3,48.9090152, 9.1841507,58.16383199999999, 8.002964
2,48.9090152, 9.1841507,59.92108909999999, 10.7333919
1,48.9090152, 9.1841507,63.41949899999999, 10.4020771
3,48.9090152, 9.1841507,69.96873760000001, 23.2715496
1,48.9992339, 12.0931658,59.9399586, 10.7217496
2,48.9992339, 12.0931658,60.3878586, 5.3217549
1,48.9992339, 12.0931658,69.6798027, 18.9712161
2,49.002833, 12.095995,59.3688341, 10.4415883
6,49.0119199, 8.4170303,59.9399586, 10.7217496
12,49.0119199, 8.4170303,63.41949899999999, 10.4020771
1,49.01324, 8.39326,58.16383199999999, 8.002964
2,49.1250407, 9.204139699999999,69.6798027, 18.9712161
4,49.2550284, 7.040975,60.3878586, 5.3217549
2,49.2832871, 10.7784577,59.9328562, 10.7135715
4,49.3066019, 10.5670533,59.92108909999999, 10.7333919
1,49.4191402, 8.670249199999999,58.16383199999999, 8.002964
4,49.4191402, 8.670249199999999,59.9399586, 10.7217496
13,49.4191402, 8.670249199999999,60.3878586, 5.3217549
2,49.4204431, 8.6844135,60.3878586, 5.3217549
1,49.4253891, 7.7553196,59.9399586, 10.7217496
3,49.4253891, 7.7553196,63.41949899999999, 10.4020771
2,49.4529295, 11.0924882,67.28922179999999, 14.5605484
1,49.47299, 8.4233,59.66445879999999, 9.6442426
1,49.47299, 8.4233,61.15032489999999, 10.422391
1,49.48371059999999, 8.4622333,60.3878586, 5.3217549
5,49.48371059999999, 8.4622333,58.16383199999999, 8.002964
15,49.48371059999999, 8.4622333,59.9399586, 10.7217496
7,49.48371059999999, 8.4622333,59.9484015, 10.7685565
23,49.48371059999999, 8.4622333,60.3878586, 5.3217549
11,49.48371059999999, 8.4622333,60.42293759999999, 5.3024087
2,49.48371059999999, 8.4622333,63.41949899999999, 10.4020771
1,49.4964024, 8.4572684,58.16383199999999, 8.002964
2,49.5978804, 11.0045507,59.13876190000001, 9.6721566
1,49.5978804, 11.0045507,59.9399586, 10.7217496
2,49.5978804, 11.0045507,60.3878586, 5.3217549
3,49.5978804, 11.0045507,69.6798027, 18.9712161
1,49.74578169999999, 6.6884495,59.9399586, 10.7217496
2,49.74578169999999, 6.6884495,59.9484015, 10.7685565
1,49.74578169999999, 6.6884495,63.41949899999999, 10.4020771
1,49.7677022, 6.628675899999999,60.3910607, 5.332969600000001
1,49.787609, 9.932649,62.73659829999999, 7.1093193
5,49.787609, 9.932649,69.96873760000001, 23.2715496
2,49.7881814, 9.93526,59.9399586, 10.7217496
3,49.7881814, 9.93526,60.3878586, 5.3217549
3,49.7881814, 9.93526,60.42293759999999, 5.3024087
1,49.7881814, 9.93526,63.41949899999999, 10.4020771
1,49.8672694, 8.6381765,59.92108909999999, 10.7333919
